														5784																																				
	UID	채널명	channel	설계서경로	SB_number	모듈유형	module_type	개발유형	dev_type	구현유형	screen_type	고유번호	screen_id_old	screen_id_new	screen_name	참고 ID	로그인 필요 기능	스펙아웃	Specout	Specout Date	1Depth	2Depth	3Depth	4Depth	5Depth	6Depth	7Depth	8Depth	9Depth	10Depth	11Depth	12Depth	13Depth	14Depth	15Depth	참고 설명	변경 일	비고	검토 및 수정 사항	fadeout 권고 대상	fade out 권고 사유 	fade out 기능 매핑	API 호출량	개발 IA ID	메가프로세스 1	메가프로세스 2	메가프로세스 3	메가프로세스 4	메가프로세스 5	메가프로세스 6
	TM_FO_1_0050	TM_T멤버십	TM	01_메인	01	MY-SET_고객-전체메뉴	MY-SET	MO_only	MO	SYS_System	SYS	040	none	TM-MY-SET-MO-01-SYS-040	이메일 문의		FALSE	FALSE			Main	T 멤버십 (탭)	푸터	사업자 정보 영역	멤버십 마켓 문의	이메일 문의														비대상					-	-	-	-	-	-
	TM_FO_1_0051	TM_T멤버십	TM	01_메인	01	MY-AGR_고객-통합약관	MY-AGR	MO_only	MO	PG_Page	PG	041	none	TM-MY-AGR-MO-01-PG-041	T 멤버십 회원약관		FALSE	FALSE			Main	T 멤버십 (탭)	푸터	약관영역	T 멤버십 회원약관															비대상					-	-	-	-	-	-
	TM_FO_1_0052	TM_T멤버십	TM	01_메인	01	MY-AGR_고객-통합약관	MY-AGR	MO_only	MO	PG_Page	PG	042	none	TM-MY-AGR-MO-01-PG-042	T 우주 LITE 회원약관		FALSE	FALSE			Main	T 멤버십 (탭)	푸터	약관영역	T 우주 LITE 회원약관															비대상					-	-	-	-	-	-
	TM_FO_1_0053	TM_T멤버십	TM	01_메인	01	MY-AGR_고객-통합약관	MY-AGR	MO_only	MO	PG_Page	PG	043	none	TM-MY-AGR-MO-01-PG-043	멤버십 통합 개인정보처리방침		FALSE	FALSE			Main	T 멤버십 (탭)	푸터	약관영역	멤버십 통합 개인정보처리방침															비대상					-	-	-	-	-	-
	TM_FO_1_0054	TM_T멤버십	TM	01_메인	01	MY-AGR_고객-통합약관	MY-AGR	MO_only	MO	TB_Tab	TB	044	none	TM-MY-AGR-MO-01-TB-044	이전 버전 (탭)		FALSE	FALSE			Main	T 멤버십 (탭)	푸터	약관영역	멤버십 통합 개인정보처리방침	이전 버전 (탭)														비대상					-	-	-	-	-	-
	TM_FO_1_0055	TM_T멤버십	TM	01_메인	01	MY-AGR_고객-통합약관	MY-AGR	MO_only	MO	LN_Link	LN	045	none	TM-MY-AGR-MO-01-LN-045	온라인 회원 이용약관		FALSE	FALSE			Main	T 멤버십 (탭)	푸터	약관영역	온라인 회원 이용약관															비대상					-	-	-	-	-	-
	TM_FO_1_0056	TM_T멤버십	TM	01_메인	01	MY-AGR_고객-통합약관	MY-AGR	MO_only	MO	LN_Link	LN	046	none	TM-MY-AGR-MO-01-LN-046	온라인 회원 개인정보처리방침		FALSE	FALSE			Main	T 멤버십 (탭)	푸터	약관영역	온라인 회원 개인정보처리방침															비대상					-	-	-	-	-	-
	TM_FO_1_0057	TM_T멤버십	TM	01_메인	01	MY-AGR_고객-통합약관	MY-AGR	MO_only	MO	PG_Page	PG	047	none	TM-MY-AGR-MO-01-PG-047	T 멤버십 전자상거래 이용약관		FALSE	FALSE			Main	T 멤버십 (탭)	푸터	약관영역	T 멤버십 전자상거래 이용약관															비대상					-	-	-	-	-	-
	TM_FO_1_0058	TM_T멤버십	TM	01_메인	01	MY-AGR_고객-통합약관	MY-AGR	MO_only	MO	TB_Tab	TB	048	none	TM-MY-AGR-MO-01-TB-048	구매 및 개인정보 판매자 제공 동의 (탭)		FALSE	FALSE			Main	T 멤버십 (탭)	푸터	약관영역	T 멤버십 전자상거래 이용약관	구매 및 개인정보 판매자 제공 동의 (탭)														비대상					-	-	-	-	-	-
	TM_FO_1_0059	TM_T멤버십	TM	01_메인	01	MY-AGR_고객-통합약관	MY-AGR	MO_only	MO	PG_Page	PG	049	none	TM-MY-AGR-MO-01-PG-049	T 멤버십 전자상거래 개인정보처리방침		FALSE	FALSE			Main	T 멤버십 (탭)	푸터	약관영역	T 멤버십 전자상거래 개인정보처리방침															비대상					-	-	-	-	-	-
